block_id	transaction_hash	index	time	value	value_usd	recipient	type	script_hex	is_from_coinbase	is_spendable
38338	8e5310e89d3d5cc6ae5eb1a9c22a12681b7e1305e23152c67b707c33fcee462d	0	2010-02-05 01:45:02	5000000000	0.5	1A2BJmpoboRC3K7fPAhRtnPd2yfPEH4iVn	pubkey	41040561911ff507a2f7a83c23daeab92a224f305020394dfd32080c4caec846f0f638a958fcb79a66e97638d38bc817949ebd8546f490156bc57f212c7a088346c2ac	1	1
38339	85009e5585e6648934cb88362dc5dd681c7b8709cad7d246e391db67f6dd92c1	0	2010-02-05 01:48:43	5000000000	0.5	1MzxkDsQGzxmZnGbmspXGWVgTuvrVyqspd	pubkey	4104f16a43f96d43b39a7339fcff5154967cdf799677b66b22922e45be4f7305918d7c43ed884410fa34ab4c98bc95f54ede27a0059b6ba01f7ca67183c81eefd2dfac	1	1
38340	c0af2a276aeb6a7242e1529badb6f3c2090eb8bd6c721cdc05ca630b728d8fac	0	2010-02-05 01:51:25	5000000000	0.5	15ne4uc79nS2QDkZrhC8ia17SxEXuwetRT	pubkey	4104029a664c4b3eeb4281b0de2fffa5231a7b7fbe45876945a0d2c71bccba4bcb005e0c30cac6ee67dc1e8b21ed854b34ebbaa67e1d2db15098bac51e7c9d278ae9ac	1	1
38341	e27e5bae0ae4218a487c3b3c853964d971d720d5a928dac08594ae3479b2b30f	0	2010-02-05 01:57:46	5000000000	0.5	138jRgg1FKtG9iBkPG5FrnNMC9opAGU8zt	pubkey	4104b1016219cad62e335bfa3a8d2bc4c5aa64b0ed937f526cc5b2e8439c4f70b9c20b95fcf1d0f264a701386b4a2fd816b220f8181d258459dabd6e5e404e32c197ac	1	1
38342	da18e8f1aea467d62fcef9243183c8e7e9100624bf99165b79149e94aa0f1cce	0	2010-02-05 01:57:50	5000000000	0.5	1FgbvoAo2rfUuZn6YxZhaAZTPhpGkt53rF	pubkey	41042c907fdbde6fcb9904b6aadafc8c3c88c48d90f5e1e77c1c3806c16b1544c30ad367e3110d115b6262afa0caeea26324afb9035d5dc9309f278d33def9f582d5ac	1	1
38343	004a4061a7bf875db970e59b41de8e33d3d6283d98624fc023778bae83e366da	0	2010-02-05 02:03:17	5000000000	0.5	1AiLBfp4amq2NKut8iTYw3bQyBH4qDG2bs	pubkey	410496b880ed261cc46b4b1b5d3e3929b0c4fac971c313d335fa1ec3cebcc4ebfc3d923d42cce724f6198be6b374da8e6cf1388f22c200dc98dcf77460ecc52a8f0fac	1	1
38344	891f73bc9e333ce476366c157047a2bc7f13531f26b3b3075da8532c150347ed	0	2010-02-05 02:09:06	5000000000	0.5	18M5Do7LLZQo8yfNMcgttgacdTX1eyafS2	pubkey	41041791d54d384255081882fc9f5180474183ebfe821392cdbb04e113855e73d254ce1d2ef5884cb6f4896e6bc7c0e59281c495460b05c72903b8324362dc1e15feac	1	1
38345	3040b33a5bf7c197b0fb046a960a107a1b4af6882bad403558665a5148f8d725	0	2010-02-05 02:12:36	5000000000	0.5	1Lmb4pPE6kM6kmzs3DfAvwQiyS5JP5DgVK	pubkey	41046e79107e23f70879c494439ad9a8ce76e91e9b6349328d0faaa07ed66a186d71c51edc7ea54d9e9c5e80070efba73a55781a43eb3e3e4895b6a50765ce4bbd4bac	1	1
38346	4dbca6653e6f736362105b0c27505a8769df74384b473292234d2519c4885177	0	2010-02-05 02:15:16	5000000000	0.5	1EyWC58Vg35gKdAwZ7BBiWXvehjsJyJXSQ	pubkey	41042e5cbbe6dd97191a08fa4e77e5b0fbf6ef38b2f1d06c8066a89e2c332224a771e058490b1aae107523123703e8eb2c83e5ac7039c0a457d6112071c1382a977bac	1	1
38347	42e1386cd8fff58d55bb46594efc325ad49438c2bc0bb76e86e555dee1eeaec2	0	2010-02-05 02:20:20	5000000000	0.5	1CcwvdripSbDtFuK4Gu1PhQpyz8Xq27GVg	pubkey	4104233c5314b207b5c34b5f96cbb8046cd0aabbb3e10475fba7e79a450a74663931924ff0ebd798d00e9644dcaab19c5674fe7755c7120e58868c9f933c18c14d8aac	1	1
38348	ca485d7d88cd8f82730c1530f272edf95e140d66b29f0c3adb37a9bee81a6255	0	2010-02-05 02:20:33	5000000000	0.5	13EkDZ3d7MnezNXRPKk5N2RLQvVNK8fV8r	pubkey	410405c5966db59b187a0b8d1f9f1857af7dd420c5d89f55165b164043a009ce1637968d6008e24f781b315f1e86d2019ab574538ad0c179dc5f46513c7e1b744847ac	1	1
38349	85044a2ddf968f343195c9f76c62519ab6d3eda2559d97e4d481d91c74dff0a8	0	2010-02-05 02:44:35	5000000000	0.5	1casiMVA7SyT2VKmJ9kPo8gSjU816XCpV	pubkey	410480493f19602d84cd20313626d20e08b35449db5ab86510dc2cdc57da52481abb67a89afe6c02a30a818f02fbc49b95660890428e8768902d882de5a7f84d9dd4ac	1	1
38350	b9c19488789a2bfbdd626a180a0698589f6beb580d793c1004346ac2736be65a	0	2010-02-05 03:02:43	5000000000	0.5	18QznubFjHqVKvA1PxVQu4XJHXQffCghhM	pubkey	41046a9f9db2065187553bb6947b616c05265ad6953dd2835739dbd6a04413ddf8018cb19d574f37a80c1cc944d7f9c1ee6507619c786efaf1a3a835328ed926485bac	1	1
38351	b4f98ae17ff2118eb2a25f2554e748827cf7740d0565d4c3468b71fb5ed68846	0	2010-02-05 03:03:16	5000000000	0.5	1ENPp4GopmHQ7Vp8bT9QASqHqagXeEbHmB	pubkey	4104fe87ee0be216aa026c9cf3aaa589239688dc11cae6b55a83def4d693d1fb2a6ffd132d8babd4727f30b81b48ed4606e005336ecd3ecd562e94659ad3e4c28442ac	1	1
38352	1bd27da758b32fff661450545c2ea937c6a9a705d41a21726e975ec68f102448	0	2010-02-05 03:11:46	5000000000	0.5	1KVc4iN1FKg3Liadt4eY95dprxMzZDgxpJ	pubkey	4104dd0fce93c1d8cde935a1da7d30f4208d1503f885ca45cd4c130c3bb0bdf94254b7ef5d9cc2388f441ca28086a6669f89385dfe6c7597976a9b618cf4fabe223eac	1	1
38353	b19f4e55c0998ca8ff58627010515a39fe11267828135f498396cf47da55c2eb	0	2010-02-05 03:37:52	5000000000	0.5	1Bgsku62pqisYaaaHCwcYyHhTyFCdH2nGE	pubkey	4104907841478690c18afa83b746eceb382d439bc2557e68ccfc01735e18ba0f117d3c2bec347126fdb5d7ad225a92030c84da3e4372878737f1116fbd637dabe434ac	1	1
38353	f26534051b49e52bad68d0e4c7b92f5d18b10b31144069c7e62f46423af99702	0	2010-02-05 03:37:52	4900000000	0.49	1BfgGh8pV9g1ZpdWtFKxSbs76Tfc4WXXXA	pubkey	410438de70c8847504ea98c8ce697e0720ccc09aa07a851e4c08d202a73e0fadd0a0a07527dddcd829f76b76b96e953984f0a581f4731f4f28dbce1807173bb28cafac	0	1
38353	f26534051b49e52bad68d0e4c7b92f5d18b10b31144069c7e62f46423af99702	1	2010-02-05 03:37:52	100000000	0.01	1U1jTCGkQYRaDVStZdDHMFWUMoSJi4HSc	pubkeyhash	76a914051bd789eab2bfc3ab5b8035e9aa724b7e12211688ac	0	-1
38353	abe1d584c7670565278e9886bbda5e97d8c03310865961bf93b1b0738a99a51a	0	2010-02-05 03:37:52	14900000000	1.49	1U1jTCGkQYRaDVStZdDHMFWUMoSJi4HSc	pubkeyhash	76a914051bd789eab2bfc3ab5b8035e9aa724b7e12211688ac	0	-1
38354	f3f6910ed4b21cecb3abad9c314ff812d6a446280f93b5f7609a2b00a5b52293	0	2010-02-05 03:49:51	5000000000	0.5	19GSLGgK8pmiNfsT1GELKbtVxHuajK4U5v	pubkey	41046fbc1569e944ed8bdb6e3074252c49c63e97586ed4c133bf41cbddfe2efabc7f1cd05006ca0eafeb0e854b6abaf94aca5141f25223c8c4d5193975175976f2f7ac	1	1
38355	63f7d656db30d938e1386db98c4d4c1a048c46f4ded1f2599d69c3882b0349cf	0	2010-02-05 03:55:51	5000000000	0.5	1NSJmfR4e47ZxdaKtVzYQcQSMD2C8sbzHC	pubkey	4104b7341606f876217bb8374aa909ea0d5789afc9c270177ac03c94d97f380691ef9d372d5fea0e8969d27813809363e54baf256f55c1417f9fa9a76aa1f1fcb53aac	1	1
38356	3597f9579fe93f592a6ecd5a5a29cb3daecf80e99a268ed0d944454bbe33f606	0	2010-02-05 03:56:35	5000000000	0.5	1EEPwEWHvQuXniarzoaYscFraLg8CZBnjj	pubkey	4104d0d9257b9cdfe14c6413d8b36f1ac248b5478895afec0e269ade81f82b01a53c53258fa073d3c135fff5ca3f449ac0677a3f2f9d53622cc2ef7e41a5b96e2f1bac	1	1
38357	3833a34aaffe7c5de6b7e9c8a4bac9b92d7bcf2eff7c72a11c7ae23e092caca4	0	2010-02-05 04:04:04	5000000000	0.5	1JQRWgC4JEmmnmDs4NWrLpzmyAoJWUe3x5	pubkey	4104b3e94b4defd12d21b9a668b1088c0803c1278d5bba18554d8c61e063c1b1db03d0cf985fb0aa824cb61b0839dece665011ad67ea24d4f550130ec3e6fa9d65beac	1	1
38358	b6f073f23d899d234429cfbea18cd9410996d1a85e660369983d62cbe7aca9ac	0	2010-02-05 04:06:15	5000000000	0.5	1DaxSHCdCZmTesJtkgWtyuD9EdP82MxR9K	pubkey	4104d8544ffc4d93479a3c75b43c0eee84ea1244120fdbc93353faf5da87d5a0b4b093c3d7371de7b5f2ec4aa0082d20ae27459f70505d243190ba180d8aabb6691aac	1	1
38359	92b2af3e040604a8bc0a93ba3371e9676242a49007a224434f6c715615b29720	0	2010-02-05 04:12:54	5000000000	0.5	1CCvk76qHwnk3L6jaGY4UNCQvzWhVsRafP	pubkey	41048fb134e623181620c64ecea7fceb40b9b50e9a2de2d021b4d5f2a5c3db395c992f604dbf94fc61b3e3ee6d96a1e400bd098baec5bc18447ca0b0baf80ae52ecaac	1	1
38360	9cf615c2296ffe0a43637130b4f855789804488fd524eb5ed9dddbe9917acd9f	0	2010-02-05 04:17:39	5000000000	0.5	16FcenCV4Yhyy38sjUhpzBMpqxY3Ae1sp3	pubkey	41049dc4f247ef9576d55170dc9652cd52642e446c41e3e5e0121318ece4327b73a3cf527a2eb73f9727bee8420769e20cbe18cad0b22f925e0b41e5784cccb1a535ac	1	1
38361	c99ff4d8b2d1b828817f371c17f2e7166af18f13210a8e00c3f65ac9a37980a2	0	2010-02-05 04:18:43	5000000000	0.5	17ZLPLTTNhyAUngxJrWZNotXakXiNCwA9W	pubkey	4104fd0052bac73a978829e5d811d6d1dc26e4bd3f5c279f1eee2fe8305c2b7c733a2c7a9a17a35db31191cc4f2e903963638be8da471c21b0447fd39a22a6f225e7ac	1	1
38362	7f9fc5a31fb7f7b6eb6fc81154ddda2af991945d39654e66d1512e2216d64703	0	2010-02-05 04:23:31	5000000000	0.5	15AfsmYowyGm5LLpFbu2WY4q3xU3stPnW2	pubkey	41047cd40514920b480d0e363f75c4186bcb0754dff5d0eba56a1d07650919c12c6739510adbac2fa7dcdb2df123498f1975fd4144d2928abcd73c1698614f035203ac	1	1
38363	4c6b765f76a3132febb4976a6c29857988dcbc15e6415fa0a4a5a9b90fce94ee	0	2010-02-05 04:26:36	5000000000	0.5	19iqFEhsn4YuukGvexAL558sUAE8BHRaMb	pubkey	410411519ea531e39389a568151314b8d62218cc653c34fea3752c436c0d8be68d1f2fa7647ce3f473808215f885bdbd927102716e33fce26c0e2b127483e55bc1bbac	1	1
38364	dbae1db5ce6c211cd246543c0da4d0a6f5cf8be3608ea437754834a556865ef3	0	2010-02-05 04:32:10	5000000000	0.5	1ATCeoYC1Rf9uQFtVDzmULUxSHRVXvzZjm	pubkey	41045097c1a1f52398fd30951936160a7ba3a7bb8c65467e276290de3b85931ff0b6a3e221c999f6d825179222ed54342bafb0031c16e8f9c958dd776bea323da0a0ac	1	1
38365	d98825c207880f14865bf722bab80621130031a48f56c7c0ef7be5351b1ac36e	0	2010-02-05 04:38:42	5000000000	0.5	1Jyfq5cRwCP4mtv7bvdkGPaXtkc5Q8Bzqe	pubkey	41046453e7f711dadc918181b05658d6d138693ce93b9ec4108a2a5fd0921b080bdbdd94410bf588127d25b26afcc423ca21884e32a7fc7fd575d75d433ab673958dac	1	1
38366	bd37df1837e8becd023d1efc9a4cd740d7a5f2aef3201c340d489d2e8d3e9efb	0	2010-02-05 04:43:06	5000000000	0.5	181RzXnzNErkKAupC12JeGHx9ntvGY3piE	pubkey	41040f54a760d5f4ab28f4d7b490f613d7b5406337d404fa3b26f5d257c30c790be1e4161bb9d50e21bfa394c024a24584240b41f8632479266ab4c24898ee1d0ff0ac	1	1
38367	c94519cac491f1b74041ec868212058123a65ce31fc2625a35cad51a3c685fc5	0	2010-02-05 04:52:14	5000000000	0.5	1Q53aHMnZKjXVTtnZAvBb5LFdgMxxYuxJ2	pubkey	4104782765afe0904832d0365ff02c814684d401f50ab3aebfb16ca6389219e6fb2f7167b9c9a9df8e85159cbcd745d4f58bf7bf1cea2cf793a5790a4d0fd2ef4b4aac	1	1
38368	214e1ff6127a20827310af81a7fb52f7e52816fb309830a4173253df95c916e9	0	2010-02-05 05:07:28	5000000000	0.5	174JFySJHbeH7PrsrkNFanyWEjKWAVr9Kb	pubkey	4104f3b0c883feefe82376ba537e5a496a5f244e84331af5ee3b3eaddeaf5243f9493ba94de17dd295a288f74b0cbd571508c8149d8bc84fbe7afe806fc9b30200dfac	1	1
38369	4efbb89eb537714d9fb4645d2bb02497f4bae3d087b72632742da94228d7955e	0	2010-02-05 05:19:12	5000000000	0.5	1At1kG95vdtffx2wjBtH5PGhgqemedCw56	pubkey	41046015a0dcb48102aeaa61f4c71aaf3f3f8b8ec68c5d86708b9abeda14a1008da9d0f3d9e40612a9b090afc598d1a2851431d810ba53758bdc1884b183c8136855ac	1	1
38370	44713f26cf4902bbd95bf2774cedfec2a9084868f37e8986735bb1e1f4d6ae90	0	2010-02-05 05:19:17	5000000000	0.5	14Lv5uVnuHPdLBoCHD6J6SFY4SoMpsCTXb	pubkey	4104d3f9df9fac50b5e91d57c221d8bf32ac0e7e536b6e1696a477f01150561847c62d3799f56c2e4dafa74ad2dd1b67001cdbd57eb221b6ee05a39b1acb5d54cff2ac	1	1
38371	f590597ee308a149c63cec62ccc1ee13c1cb242fbf188b06463486f4e1c9b835	0	2010-02-05 05:20:17	5000000000	0.5	1PHDymrFgm6UNyEy39V7uHbiV5vskgvoqE	pubkey	4104ad96eae965b1b8bac57fbefe274621fbed608fbb8740e7e9380833e9c930f63c01824d4e492a235990528f69a614f5454458d9436cba0148cf7208f9061b7c73ac	1	1
38372	3f075df21941b0a3d324c1596b2d450595338a26de64289f94e0c64803aff154	0	2010-02-05 05:34:15	5000000000	0.5	1Ei5de4bat6EYBQBBzF5QGVzKtUEWADXb7	pubkey	41043b972d173cab6f4355705320a534d5f0e74ce76b6714823e2b67f2d540d5b938afbec8fb03661cb904d3947de464ea3adf2226a2a61d4f5b53b34ec7045be5dfac	1	1
38373	14965087ab23fb8ea95a72105ff153a9888a04a1aa1070cddb707a29675dc060	0	2010-02-05 05:39:31	5000000000	0.5	183r79qxftQ6XcFu9ep5fbeEMx7ncrZjaL	pubkey	410488fcc3590ce53aa386b55e3d2dcd9f304e0e4fc0a396362143a10433585dcefb8def2de219d70ea50ec56b0ec69435aae062f41cba00523b4a9abeaa8df32110ac	1	1
38374	023d846a15d122161baaf50ba6a3507f5d12ecfaa382e747d65a4fc0e5eb277e	0	2010-02-05 05:48:04	5000000000	0.5	12UGfhgA5XgRju83PSPBfwZ2RiK9ukcZJZ	pubkey	410477d0c7f094861a8cf8d644c75c42fe0a0147265cb93f9b12974a685ba1593477f0de65900ff3a9618df34fa98935a2ff86d1db457c3893ad9143f43438bdb792ac	1	1
38375	f5211c50409153f850a691f18013bb1e08f4f1cdf2e689890e61893007972bfb	0	2010-02-05 06:08:21	5000000000	0.5	1Ewwz8isPyKNtqBz1BTRNYUZegjTXkDxto	pubkey	4104e7468b39c8235e61c9d005021ca7fa305bfba35ebdb5848a5bdf969a0c477c5441a3162646536fd8126560c73ee6fe9577dd8868725b427b76b2bdb1acbfe53eac	1	1
38376	f791a69164ba7d3ca250993c312e7d78b5cd80a55be8fe9d062037b8e96851dd	0	2010-02-05 06:34:05	5000000000	0.5	1WtpsXo6NRZQVpzWZpn35WfbCW9bKkYUv	pubkey	41045c437f55e6d041c1ba9ded3205ddaee23cce3fbc5dd53ac12c8aa41b940fdfbbf17e054b8027d92c93c03382081d9c8c8cb84d64f1c4cc40b5cbe57e0ea32522ac	1	1
38377	6e590d31df8263b2d3d230e2f64ff96ca5a0c73c4919ae4158915b7405d7f15b	0	2010-02-05 06:45:57	5000000000	0.5	13xi6K6FPJUpCWrMtiQqptUjwUAZvUhEcj	pubkey	41040b27627f80199f680d76c0f049e6bb38dbe62ce8f6b42868c4f415ac6628d597033c735ed3098647546a74cbb01182caaebc40229b8a9061b79e73a2ae9940d6ac	1	1
38378	3100b74e2bc5d2826e0274b6ced632db8b95857687a9f2e5a5dc4c6487170b26	0	2010-02-05 06:48:20	5000000000	0.5	1HZiDE2EBoUYY2aQ7zEszPzaVoFhiAKyzb	pubkey	4104f0300a919b68eceb53803bc2ac11dac36fecd7a116b0e4875331975c293a4ea962894af15f01d156be329cd40b7520d2800c515b9e75fd274e7912fa261054f2ac	1	1
38379	909c81882862b67060f245374df94639dffea0fb8cef2a1fd0a26ce1d12dab22	0	2010-02-05 07:06:45	5000000000	0.5	1A5iNVnsaqrsxMD94aEGNxeQoTPKAu4J1K	pubkey	41048be2f81726b55c80217865bda9b1dd19fe24fbaa54205216bd4328ac65d5f4d096d4776bebcac1f784485af80e53cadeeaca269ca28e408f36bf3d61b7bfbbdeac	1	1
38380	c5f6a336339e8740ce46e89e6b2e87fba8ce5184686980da2c39deb4594515fb	0	2010-02-05 07:07:33	5000000000	0.5	13iLhrJkpWfdxKtRjhazRTsAtmLR7kJG3v	pubkey	41047eaf138a6b9853513cfcc00ba3cde139e88270c02c7d76262211b340032d2b6e3dd24648911cc376c853d9d8dde9f6c8f93beb7ec20a89c03117fca0460907c5ac	1	1
38381	603777d2ed265730b67f61c32031ca123e8545a910a8671aed7302d7efc4f930	0	2010-02-05 07:08:31	5000000000	0.5	18W8Q4RDPfJuDJaDCVCUHSkpuKefsjXCGF	pubkey	4104aecd49cde47aafd5fbbee929758a3bc6c5f7a010d6754043d48ac9a4405265c7c09afa224ae37553f3723859da79f62b249714f727c191debd71db3d458573bfac	1	1
38382	541b17207e354c29dd0ae454e7eec42d7d67d76b9b8ef8cd0769286c1c6acb5f	0	2010-02-05 07:12:15	5000000000	0.5	1JVsS4UdT6tTFfe1nSqdTCySJi9bDdRsYp	pubkey	41045a8e61f6458029a491f1a4d701cc172bb0fb29fa18939d45352cbfa5c629adbd4b630f707e9f2e5a904afa74a5a8b35eae03823218a59d16c710862e40408639ac	1	1
38383	59117237a4c16d00a183977dbac1ab13b60f8ae5ca6d179de0d872937aa9578a	0	2010-02-05 07:12:31	5000000000	0.5	1GQwsrzVth9ENEQzJrEDeydExYFDGgHcRw	pubkey	41044ee7f28031275e12621d7f67974b46886cebe5034172518c7e7abdc3d5d7b189c0747507e704dba89934fc87d2f147bba48af73962b14cc654bb2d9f00b48fc2ac	1	1
38384	99374626f6bff5c18a2a33ccc518b6e73314e731c43d242fed09cd6a9b9776e8	0	2010-02-05 07:30:48	5000000000	0.5	15MrEdrRsxb9ypnAXcGR56M3mEuxkV42Yy	pubkey	4104894f20b02dc6d1bc35c98820216784f0c10ba60f93271c15f3361f0585745450d4acf14086ecd5d8baf126f9639fdfda67aaafd4f8ba1145c3fa0a506242f368ac	1	1
38385	7657d9a486494dcbd0999070905b94aca3af318bec832b01cefe23ffad259f07	0	2010-02-05 07:30:56	5000000000	0.5	1xFsDGB1chaezXDFkss4u1U25QpMsaXvB	pubkey	410452f3cc42ab54660491c391efdbac5f2b3a1683c65983a5310399b74fe44f7dee51c06740294ac3267431fc14499952261a862d4f28d6f5b1e2b87de5af258d51ac	1	1
38386	922ffc99e9e26aca6c5c267dfeed5cdc5ab61ceb0d383cdfb517f8b586738e3c	0	2010-02-05 07:36:23	5000000000	0.5	1PTaUzqtmZHu2BVbPy51nF2XcAn5yM6eRK	pubkey	41048e674f1a5ee0d856af81c9325a8e05b5a9429f14aba786756c4bc9982beb3225d8f2da965975911266bba8a97326d55d3d8b1493dc7b9f03ee150bf595bc212fac	1	1
